   0.000    0.000
  47.948    9.277
  24.338   18.161
  66.875    6.236
  85.125    4.664
  46.977   16.161
  25.748    9.240
  24.250    6.960
   7.742    3.184
   2.875    6.852
  95.529    3.694
  99.799   19.129
  33.549   15.086
  87.377    7.489
  53.267   15.734
  72.259   17.416
  35.383    7.753
  40.303   14.427
  11.457    8.226
  44.676   13.822
  83.212    5.996
  41.887    5.233
  11.121    3.527
  20.344   10.909
  50.124   11.354
  58.333    5.379
  38.044   19.729
  29.121   14.930
  58.248    1.143
  91.369    2.047
  69.036   16.157
 100.000   20.000
