   0.000    0.000
  24.250    6.960
  20.344   10.909
  85.125    4.664
  33.549   15.086
  24.338   18.161
  11.121    3.527
  58.333    5.379
  47.948    9.277
  41.887    5.233
  25.748    9.240
   2.875    6.852
  46.977   16.161
  38.044   19.729
  29.121   14.930
  95.529    3.694
  91.369    2.047
  83.212    5.996
  11.457    8.226
  99.799   19.129
  87.377    7.489
  53.267   15.734
  69.036   16.157
   7.742    3.184
  35.383    7.753
  44.676   13.822
  66.875    6.236
  50.124   11.354
  40.303   14.427
  72.259   17.416
  58.248    1.143
 100.000   20.000
